title,scenariste,dessinateur,code_barre,editeur,dewey,date_acquis,date_hors_circu,ref,cote,resume,tags
"TITEUF : T 11 MES MEILLEURS COPAINS","ZEP","ZEP","1000000029260","GLENAT","Enfants","2006-12-03T00:00:00.000Z","2012-04-27T00:00:00.000Z",102926,,,
"LE DONJON DE NAHEULBEUK : SAISON 2 PARTIE 1","LANG","POINSOT","1000000029277","CLAIR DE LUNE","Fantastique","2006-12-03T00:00:00.000Z",,102927,,,
"L'AFFAIRE DU VOILE","PETILLON","PETILLON","1000000029284","ALBIN MICHEL","Humour","2006-12-05T00:00:00.000Z",,102928,,,
"LA GESTE DES CHEVALIERS DRAGONS : T01 JAINA","ANGE","VARANDA","1000000029291","SOLEIL","Fantastique","2007-05-11T00:00:00.000Z",,102929,,,
"MICHEL VAILLANT : DE LA BD AU FILM","DIVERS","DIVERS","1000000029307","INTERVISTA","Bibliographie","2007-05-25T00:00:00.000Z",,102930,,,
"AARIB, TOME 1 : LES YEUX DE LEïLA","JéRôME HEYDON","JéRôME HEYDON","1000000029314","VENTS D'OUEST","Aventure","2007-06-07T00:00:00.000Z",,102931,,,
"ANTARES, TOME 1 : EPISODE 1","LÉO","LÉO","1000000029321","DARGAUD","Fantastique","2007-06-07T00:00:00.000Z",,102932,,,
"AYA DE YOPOUGON : T01","ABOUET","OUBRERIE","1000000029338","GALLIMARD","Aventure","2007-06-07T00:00:00.000Z",,102933,,,
"AYA DE YOPOUGON : T02","ABOUET","OUBRERIE","1000000029345","GALLIMARD","Aventure","2007-06-07T00:00:00.000Z",,102934,,,
"CARNETS D'ORIENT : T09 DERNIERE DEMEURE","JACQUES","FERNANDEZ","1000000029352","CASTERMAN","Aventure","2007-06-07T00:00:00.000Z",,102935,,,
"L'ENRAGE : T01","BARU","BARU","1000000029369","DUPUIS","Aventure","2007-06-07T00:00:00.000Z",,102936,,,
"LANFEUST DES ETOILES : T06 LE RÂLE DU FLIBUSTIER","ARLESTON","LAMIRAND","1000000029376","SOLEIL","Fantastique","2007-06-07T00:00:00.000Z",,102937,,,
"LARGO WINCH : T15 LES TROIS YEUX DES GARDIENS DU TAO","VAN HAMME","FRANCQ","1000000029383","DUPUIS","Aventure","2007-06-07T00:00:00.000Z",,102938,,,
"LE CIEL AU-DESSUS DE BRUXELLES : TOME 1 [AVANT]...","YSLAIRE","YSLAIRE","1000000029390","FUTUROPOLIS","Aventure","2007-06-07T00:00:00.000Z",,102939,,,
"LE CIEL AU-DESSUS DE BRUXELLES : TOME 2 ...(APRèS)","YSLAIRE","YSLAIRE","1000000029406","FUTUROPOLIS","Aventure","2007-06-07T00:00:00.000Z",,102940,,,
"LE CYCLE DE CYANN : TOME 4 LES COULEURS DE MARCADE","BOURGEON","LACROIX","1000000029413","CASTERMAN","Fantastique","2007-06-07T00:00:00.000Z",,102941,,,
"LE JANITOR : TOME 1 L'ANGE DE MALTE","SENTE","BOUCQ","1000000029420","DARGAUD","Aventure","2007-06-07T00:00:00.000Z",,102942,,,
"LE MONSTRE :TOME 4 QUATRE ? : DERNIER ACTE","BILAL","BILAL","1000000029437","CASTERMAN","Fantastique","2007-06-07T00:00:00.000Z",,102943,,,
"LE SAUVETEUR","JIRô TANIGUCHI","JIRô TANIGUCHI","1000000029444","CASTERMAN","Manga","2007-06-07T00:00:00.000Z",,102944,,,
"LE VOYAGE D'ESTEBAN : TOME 1 LE BALEINIER","BONHOMME","CHEDRU","1000000029451","MILAN","Aventure","2007-06-07T00:00:00.000Z",,102945,,,
"LE VOYAGE D'ESTEBAN : TOME 2 TRAQUéS !","BONHOMME","BONHOMME","1000000029468","MILAN","Aventure","2007-06-07T00:00:00.000Z",,102946,,,
"LES PETITS RUISSEAUX","RABATé","RABATé","1000000029475","FUTUROPOLIS","Aventure","2007-06-07T00:00:00.000Z",,102947,,,
"NESTOR BURMA : LE SOLEIL NAîT DERRIèRE LE LOUVRE","MALET","TARDI","1000000029482","CASTERMAN","Policier","2007-06-07T00:00:00.000Z",,102948,,,
"PéRIODE GLACIAIRE","DE CRéCY","DE CRéCY","1000000029499","FUTUROPOLIS","Fantastique","2007-06-07T00:00:00.000Z",,102949,,,
"SEULS : T01 LA DISPARITION","GAZZOTTI","VEHLMANN","1000000029505","DUPUIS","Fantastique","2007-06-07T00:00:00.000Z",,102950,,,
"SEULS : T02 LE MAÎTRE DES COUTEAUX","GAZZOTTI","VEHLMANN","1000000029512","DUPUIS","Fantastique","2007-06-07T00:00:00.000Z",,102951,,,
"LES ADOS LAURA ET LUDO : TOME 2","CESTAC","CESTAC","1000000029529","DARGAUD","Humour","2007-06-07T00:00:00.000Z",,102952,,,
"SPOON & WHITE : TOME 7 MANHATTAN KAPUTT","YANN","LETURGIE","1000000029536","VENT D'OUEST","Humour","2007-06-07T00:00:00.000Z",,102953,,,
"VICTOR LALOUZ : T02 L'IDOLE DES JEUNES","DIEGO ARANEGA","DIEGO ARANEGA","1000000029543","POISSON PILOTE","Humour","2007-06-07T00:00:00.000Z","2012-04-27T00:00:00.000Z",102954,,,
"KID PADDLE : T11 LE RETOUR DE LA MOMIE QUI PUE QUI TUE","MIDAM","MIDAM","1000000029550","DUPUIS","Enfants","2007-12-18T00:00:00.000Z",,102955,,,
"LA QUETE DE L'OISEAU DU TEMPS [AVANT] : T 02 LE GRIMOIRE DES DIEUX","LE TENDRE","LOISEL","1000000029567","DARGAUD","Fantastique","2007-12-18T00:00:00.000Z",,102956,,,
"DE CAPE ET DE CROCS : T08 LE MAITRE D'ARMES","AYROLES","MASBOU","1000000029574","DELCOURT","Fantastique","2007-12-18T00:00:00.000Z",,102957,,,
"LA GESTE DES CHEVALIERS DRAGONS : T06 PAR DELA LES MONTAGNES","ANGE","BRIONE","1000000029581","SOLEIL","Fantastique","2007-12-18T00:00:00.000Z",,102958,,,
"XIII : T18 LA VERSION IRLANDAISE","VAN HAMME","GIRAUD","1000000029598","DARGAUD","Aventure","2007-12-18T00:00:00.000Z",,102959,,,
"XIII : T19 LE DERNIER ROUND","VAN HAMME","VANCE","1000000029604","DARGAUD","Aventure","2007-12-18T00:00:00.000Z",,102960,,,
"GOLDEN CITY : T07 LES ENFANTS PERDUS","PECQUEUR","MALFIN","1000000029611","DELCOURT","Fantastique","2007-12-18T00:00:00.000Z",,102961,,,
"LE JANITOR : TOME2 WEEK-END A DAVOS","SENTE","BOUCQ","1000000029628","DARGAUD","Aventure","2007-12-18T00:00:00.000Z",,102962,,,
"LES DRUIDES : T03 LA LANCE DE LUG","ISTIN / JIGOUREL","LAMONTAGNE","1000000029635","SOLEIL","Fantastique","2007-12-18T00:00:00.000Z",,102963,,,
"LA MARQUE DU CHAT","GELUCK","GELUCK","1000000029642","CASTERMAN","Humour","2007-12-18T00:00:00.000Z",,102964,,,
"TROLLS DE TROY : T10 LES ENRAGES DU DARSHAN","ARLESTON","MOURIER","1000000029659","SOLEIL","Fantastique","2007-12-18T00:00:00.000Z",,102965,,,
"BOULE ET BILL : T31 GRAINE DE COCKER","VERRON","VERRON","1000000029666","DARGAUD","Enfants","2007-12-18T00:00:00.000Z","2012-04-27T00:00:00.000Z",102966,,,
"LOU : T04 IDYLLES","NEEL","NEEL","1000000029673","GLENAT","Enfants","2007-12-18T00:00:00.000Z",,102967,,,
"LA RUBRIQUE SCIENTIFIQUE : T01","AGNES","BOULET","1000000029680","GLENAT","Enfants","2007-12-18T00:00:00.000Z",,102968,,,
"LA RUBRIQUE SCIENTIFIQUE : T02","AGNES","BOULET","1000000029697","GLENAT","Enfants","2007-12-18T00:00:00.000Z",,102969,,,
"LA RUBRIQUE SCIENTIFIQUE : T03","AGNES","BOULET","1000000029703","GLENAT","Enfants","2007-12-18T00:00:00.000Z",,102970,,,
"LANFEUST DES ETOILES : T07 LE SECRET DES DOLPHANTES","ARLESTON","TARQUIN","1000000029710","SOLEIL","Fantastique","2008-01-08T00:00:00.000Z",,102971,,,
"NULL","NULL","NULL","1000000029727","NULL","Humour","2008-02-05T00:00:00.000Z",,102972,,,
"LA NUIT DE L'ÉTOILE","MOEBUS","BATI","1000000029734","DARGAUD","Fantastique","2008-02-21T00:00:00.000Z",,102973,,,
"JOSEPHINE : T2 MEME PAS MAL","BAGIEU","BAGIEU","1000000032116","DIVERS","Humour","2011-07-20T00:00:00.000Z",,103211,,,
"LES ARCANES DU MIDI-MINUIT :  T01  L'AFFAIRE DU NALTA P312","GAUDIN","TRICHET","1000000029758","SOLEIL","Fantastique","2008-05-22T00:00:00.000Z",,102975,,,
"LES AVENTURES DE MAX FRIDMAN : T05","NULL","GIARDINO","1000000029741","GLENAT","Policier","2008-05-22T00:00:00.000Z",,102974,,,
"LES INNOCENTS COUPABLES T02 LA TRAHISON","GALANDON","ANLOR","1000000033878","GRAND ANGLE","Aventure","2014-04-04T00:00:00.000Z",,103387,,,
"LES ARCANES DU MIDI-MINUIT :  T02 L'AFFAIRE DE LA LIGNE II","GAUDIN","TRICHET","1000000029765","SOLEIL","Fantastique","2008-05-22T00:00:00.000Z",,102976,,,
"LA GUEULE DU LOUP","TRONCHET","TRONCHET","1000000029772","FUTUROPOLIS","Aventure","2008-05-22T00:00:00.000Z",,102977,,,
"SEPT MISSIONNAIRES","AYROLES","CRITONE","1000000029789","DELCOURT","Aventure","2008-05-22T00:00:00.000Z",,102978,,,
"LES NAUFRAGES D'YTHAQ : T01 TERRA INCOGNITA","ARLESTON","FLOCH","1000000029796","SOLEIL","Fantastique","2008-05-22T00:00:00.000Z",,102979,,,
"MAGASIN GENERAL : T03 LES HOMMES","LOISEL / TRIPP","LOISEL / TRIPP","1000000029802","CASTERMAN","Aventure","2008-05-22T00:00:00.000Z",,102980,,,
"MA MAMAN EST EN AMERIQUE","REGNAUD","BRAVO","1000000029819","GALLIMARD","Aventure","2008-05-22T00:00:00.000Z",,102981,,,
"GNOMES DE TROY","ARLESTON","DAV - TARQUIN - LYSE","1000000029826","SOLEIL","Fantastique","2008-05-22T00:00:00.000Z",,102982,,,
"LA GUERRE D'ALAN : T01","GUIBERT","GUIBERT","1000000029833","L'ASSOCIATION","Aventure","2008-05-22T00:00:00.000Z",,102983,,,
"AYA DE YOPOUGON : T03","ABOUET","OUBRERIE","1000000029840","GALLIMARD","Aventure","2008-05-22T00:00:00.000Z",,102984,,,
"RG : T01 RYAD SUR SEINE","DRAGON","PEETERS","1000000029857","GALLIMARD","Policier","2008-05-22T00:00:00.000Z",,102985,,,
"RG : T02 BANGKOK-BELLEVILLE","DRAGON","PEETERS","1000000029864","GALLIMARD","Policier","2008-05-22T00:00:00.000Z",,102986,,,
"VICTOR LALOUZ : T03 LA RANÇON DU SUCCES","DIEGO ARANEGA","DIEGO ARANEGA","1000000029871","POISSON PILOTE","Humour","2008-05-22T00:00:00.000Z","2012-04-27T00:00:00.000Z",102987,,,
"DILBERT : LE HARCELEMENT CONTINU","ADAMS","ADAMS","1000000029888","DARGAUD","Humour","2008-05-22T00:00:00.000Z",,102988,,,
"UN PEU AVANT LA FORTUNE","DUPUY-BERBERIAN","DENIS","1000000029895","AIRE LIBRE","Aventure","2008-05-22T00:00:00.000Z",,102989,,,
"LA MARIE EN PLASTIQUE","RABATE","PRUDHOMME","1000000029901","FUTUROPOLIS","Aventure","2008-05-22T00:00:00.000Z",,102990,,,
"PASSE MOI LE CIEL : T03 T'AS DE BEAUX SAINTS !","STUF","JANRY","1000000029918","DUPUIS","Humour","2008-05-22T00:00:00.000Z",,102991,,,
"LA PORTE AU CIEL : PREMIERE PARTIE","SICOMORO","MAKYO","1000000029925","AIRE LIBRE","Aventure","2008-05-22T00:00:00.000Z",,102992,,,
"LA OU VONT NOS PERES","TAN","TAN","1000000029932","DARGAUD","Aventure","2008-05-22T00:00:00.000Z",,102993,,,
"TROIS OMBRES","PEDROSA","PEDROSA","1000000029949","SHAMPOOING","Aventure","2008-05-22T00:00:00.000Z",,102994,,,
"LUUNA : T01 LA NUIT DES TOTEMS","CRISSE","KERAMIDAS","1000000029956","SOLEIL","Fantastique","2008-05-22T00:00:00.000Z",,102995,,,
"L'AMOUR CASH","BENACQUISTA","BERTRAND","1000000029963","DARGAUD","Aventure","2008-05-22T00:00:00.000Z",,102996,,,
"LE COMBAT ORDINAIRE : T04 PLANTER DES CLOUS","LARCENET","LARCENET","1000000029970","DARGAUD","Humour","2008-05-22T00:00:00.000Z",,102997,,,
"QUEBEC : UN DETROIT DANS LE FLEUVE","BRAVO","BEAULIEU","1000000029987","CASTERMAN","Aventure","2008-05-22T00:00:00.000Z",,102998,,,
"LES SISTERS : T02 A LA MODE DE CHEZ NOUS","WILLIAM","CAZENOVE","1000000029994","BAMBOO","Enfants","2008-11-16T00:00:00.000Z",,102999,,,
"BORO REPORTER : T01 LA DAME DE BERLIN I","FRANCK","DAN","1000000030006","CASTERMAN","Policier","2008-11-16T00:00:00.000Z",,103000,,,
"BORO REPORTER : T02 LA DAME DE BERLIN II","FRANCK","VAUTRIN","1000000030013","CASTERMAN","Policier","2008-11-16T00:00:00.000Z",,103001,,,
"LE CHAT : T15 UNE VIE DE CHAT","GELUCK","GELUCK","1000000030020","CASTERMAN","Humour","2008-11-16T00:00:00.000Z","2012-04-27T00:00:00.000Z",103002,,,
"LE JOURNAL DE MON PERE","TANIGUCHI","TANIGUCHI","1000000030037","CASTERMAN","Manga","2008-11-16T00:00:00.000Z",,103003,,,
"LE PROMENEUR","TANIGUCHI","TANIGUCHI","1000000030044","CASTERMAN","Manga","2008-11-16T00:00:00.000Z",,103004,,,
"LE GOUT DU CHLORE","VIVES","BASTIEN","1000000030051","CASTERMAN","Aventure","2008-11-16T00:00:00.000Z",,103005,,,
"LE DONJON DE NAHEULBEUK : SAISON 2 PARTIE 4","LANG","POINSOT","1000000030068","CLAIR DE LUNE","Fantastique","2008-11-16T00:00:00.000Z",,103006,,,
"OU LE REGARD NE PORTE PAS : T01","ABOLIN","PONT","1000000030075","DARGAUD","Aventure","2008-11-16T00:00:00.000Z",,103007,,,
"UNE EPATANTE AVENTURE DE JULES : T05 LA QUESTION DU PERE","BRAVO","BRAVO","1000000030082","DARGAUD","Enfants","2008-11-16T00:00:00.000Z",,103008,,,
"LE COMBAT ORDINAIRE : T03 CE QUI EST PRECIEUX","LARCENET","LARCENET","1000000030099","DARGAUD","Humour","2008-11-16T00:00:00.000Z",,103009,,,
"XIII MYSTERY : LA MANGOUSTE","MEYER","DORISON","1000000030105","DARGAUD","Aventure","2008-11-16T00:00:00.000Z",,103010,,,
"PICO BOGUE : T01 LA VIE ET MOI","ROQUES","DORMAL","1000000030112","DARGAUD","Humour","2008-11-16T00:00:00.000Z",,103011,,,
"LE CHAT DU RABBIN : T05 JERUSALEM D'AFRIQUE","SFAR","SFAR","1000000030129","DARGAUD","Aventure","2008-11-16T00:00:00.000Z",,103012,,,
"LES DEMONS D'ALEXIA : T02 STIGMA DIABOLICUM","ERS","DUGOMIER","1000000030136","DUPUIS","Fantastique","2008-11-16T00:00:00.000Z",,103013,,,
"LES DEMONS D'ALEXIA : T03 YORTHOPIA","ERS","DUGOMIER","1000000030143","DUPUIS","Fantastique","2008-11-16T00:00:00.000Z",,103014,,,
"LES DEMONS D'ALEXIA : T04 LE SYNDROME DE SALEM","ERS","DUGOMIER","1000000030150","DUPUIS","Fantastique","2008-11-16T00:00:00.000Z",,103015,,,
"LARGO WINCH : T16 LA VOIE ET LA VERTU","FRANCK","VAN HAMME","1000000030167","DUPUIS","Aventure","2008-11-16T00:00:00.000Z",,103016,,,
"MARZI : INTEGRALE (T01-T03) LA POLOGNE VUE PAR LES YEUX D'UNE ENFANT","SAVOIA","SOWA","1000000030174","DUPUIS","Aventure","2008-11-16T00:00:00.000Z",,103017,,,
"MARZI : T04 LE BRUIT DES VILLES","SAVOIA","SOWA","1000000030181","DUPUIS","Aventure","2008-11-16T00:00:00.000Z",,103018,,,
"LE JARDIN DES GLACES","SERVAIS","SERVAIS","1000000030198","DUPUIS","Aventure","2008-11-16T00:00:00.000Z",,103019,,,
"LE PEUPLE DES ENDORMIS : T01","RICHAUD","TRONCHET","1000000030204","DUPUIS","Aventure","2008-11-16T00:00:00.000Z",,103020,,,
"LE PEUPLE DES ENDORMIS : T02","RICHAUD","TRONCHET","1000000030211","DUPUIS","Aventure","2008-11-16T00:00:00.000Z",,103021,,,
"LES AVENTURE DE LA MORT ET LAO TSEU : LA RAGE DE VIVRE","BOUCQ","BOUCQ","1000000030228","FLUIDE GLACIAL","Humour","2008-11-16T00:00:00.000Z",,103022,,,
"LUCIEN : T09","MARGERIN","MARGERIN","1000000030235","FLUIDE GLACIAL","Humour","2008-11-16T00:00:00.000Z",,103023,,,
"MATTEO : T01","GIBRAT","GIBRAT","1000000030242","FUTUROPOLIS","Aventure","2008-11-16T00:00:00.000Z",,103024,,,
"LES VOLEURS D'EMPIRES : T 05","DUFAUX","JAMAR","1000000030259","GLENAT","Fantastique","2008-11-16T00:00:00.000Z",,103025,,,
"LES AIGLES DECAPITES : T 13","KRAEHN","PIERRET","1000000030266","GLENAT","Aventure","2008-11-16T00:00:00.000Z",,103026,,,
"SOEUR MARIE-THERESE : T 06","MAESTER","MAESTER","1000000030273","GLENAT","Humour","2008-11-16T00:00:00.000Z",,103027,,,
"TITEUF : T12","ZEP","ZEP","1000000030280","GLENAT","Humour","2008-11-16T00:00:00.000Z",,103028,,,
"LES VOISINS DU 109 : T02 SAMEDI","BOMBARDIER","COYOTE","1000000030297","LOMBARD","Humour","2008-11-16T00:00:00.000Z",,103029,,,
"TROLLS DE TROY : T11 TROLLYMPIADES","ARLESTON","MOURIER","1000000030303","SOLEIL","Fantastique","2008-11-16T00:00:00.000Z",,103030,,,
"LE COLLEGE INVISIBLE : T08 LOSTUM","DONSIMONI","ANGE","1000000030310","SOLEIL","Fantastique","2008-11-16T00:00:00.000Z",,103031,,,
"LE COLLEGE INVISIBLE : T02 FUROR DRACO","DONSIMONI","ANGE","1000000030327","SOLEIL","Fantastique","2008-11-16T00:00:00.000Z",,103032,,,
"LE COLLEGE INVISIBLE : T03 ASTRALUM","DONSIMONI","ANGE","1000000030334","SOLEIL","Fantastique","2008-11-16T00:00:00.000Z",,103033,,,
"LES ARCANES DU MIDI-MINUIT : T03 L'AFFAIRE COLLOSSOS","TRICHET","GAUDIN","1000000030341","SOLEIL","Fantastique","2008-11-16T00:00:00.000Z",,103034,,,
"LES ARCANES DU MIDI-MINUIT : T04 L'AFFAIRE DU OUNGAN","TRICHET","GAUDIN","1000000030358","SOLEIL","Fantastique","2008-11-16T00:00:00.000Z",,103035,,,
"LE CHASSEUR DEPRIME","MOEBIUS","MOEBIUS","1000000030365","STARDOM","Aventure","2008-11-16T00:00:00.000Z",,103036,,,
"LE PRINCE DE LA NUIT : T 06 RETROUR A RUHENBERG","SWOLFS","SWOLFS","1000000030372","GLENAT","Fantastique","2008-11-16T00:00:00.000Z",,103037,,,
"PICO BOGUE : T02 SITUATIONS CRITIQUES","ROQUES","DORMAL","1000000030389","DARGAUD","Humour","2009-07-09T00:00:00.000Z",,103038,,,
"OU LE REGARD NE PORTE PAS : T02","ABOLIN","PONT","1000000030396","DARGAUD","Aventure","2009-07-09T00:00:00.000Z",,103039,,,
"MAGASIN GENERAL : T04 CONFESSIONS","LOISEL / TRIPP","LOISEL / TRIPP","1000000030402","CASTERMAN","Aventure","2009-07-09T00:00:00.000Z",,103040,,,
"SEULS : T03 LE CLAN DU REQUIN","GAZZOTTI","VEHLMANN","1000000030419","DUPUIS","Fantastique","2009-07-09T00:00:00.000Z",,103041,,,
"SEULS : T04 LES CAIRNS ROUGES","GAZZOTTI","VEHLMANN","1000000030426","DUPUIS","Fantastique","2009-07-09T00:00:00.000Z",,103042,,,
"BORO REPORTER : T03 LA DAME DE BERLIN III","FRANCK","VAUTRIN","1000000030433","CASTERMAN","Policier","2009-07-09T00:00:00.000Z",,103043,,,
"LANFEUST DES ETOILES : T08 LE SANG DES COMETES","ARLESTON","TARQUIN","1000000030440","SOLEIL","Fantastique","2009-07-09T00:00:00.000Z",,103044,,,
"LES DRUIDES : T04 LA RONDE DES GEANTS","ISTIN/JIGOUREL","LAMONTAGNE","1000000030457","SOLEIL","Fantastique","2009-07-09T00:00:00.000Z",,103045,,,
"LES NAUFRAGES D'YTHAQ : T02 OPHYDE LA GEMINEE","ARLESTON","FLOCH","1000000030464","SOLEIL","Fantastique","2009-07-09T00:00:00.000Z",,103046,,,
"LES NAUFRAGES D'YTHAQ : T03 LE SOUPIR DES ETOILES","ARLESTON","FLOCH","1000000030471","SOLEIL","Fantastique","2009-07-09T00:00:00.000Z",,103047,,,
"LES NAUFRAGES D'YTHAQ : T04 L'OMBRE DE KHENGIS","ARLESTON","FLOCH","1000000030488","SOLEIL","Fantastique","2009-07-09T00:00:00.000Z",,103048,,,
"LA GESTE DES CHEVALIERS DRAGONS : T07 REVOIR LE SOLEIL","ANGE","DEMAREZ","1000000030495","SOLEIL","Fantastique","2009-07-09T00:00:00.000Z",,103049,,,
"LA GESTE DES CHEVALIERS DRAGONS : T08 LE CHOEUR DES TENEBRES","ANGE","MEDDOUR","1000000030501","SOLEIL","Fantastique","2009-07-09T00:00:00.000Z",,103050,,,
"LES DEMONS D'ALEXIA : T01 L'HERITAGE","ERS","DUGOMIER","1000000030518","DUPUIS","Fantastique","2009-07-09T00:00:00.000Z",,103051,,,
"LES SISTERS : T03 C'EST ELLE QUI A COMMENCE","WILLIAM","CAZENOVE","1000000030525","BAMBOO","Enfants","2009-07-09T00:00:00.000Z",,103052,,,
"BRENDAN ET LE SECRET DES KELLS : T01","MOORE","MOORE","1000000030532","GLENAT","Enfants","2009-07-09T00:00:00.000Z",,103053,,,
"CANOE BAY","OGER","PRUGNE","1000000030549","DANIEL MAGHEN","Aventure","2009-07-09T00:00:00.000Z",,103054,,,
"MOI VIVANT, VOUS N'AUREZ JAMAIS DE PAUSES","PLEE","PLEE","1000000030556","JEAN-CLAUDE GAWSEWITCH EDITEUR","Humour","2009-07-09T00:00:00.000Z",,103055,,,
"TOKIOLAND. LES AVENTURES D'UN FRANCAIS AU JAPON","REISS","REISS","1000000030563","12BIS","Humour","2009-07-09T00:00:00.000Z",,103056,,,
"LUUNA : T02 LE CREPUSCULE DU LYNX","CRISSE","KERAMIDAS","1000000030570","SOLEIL","Fantastique","2009-07-09T00:00:00.000Z",,103057,,,
"LUUNA : T03 DANS LES TRACES D'OH-MAH-AH","CRISSE","KERAMIDAS","1000000030587","SOLEIL","Fantastique","2009-07-09T00:00:00.000Z",,103058,,,
"TYKKO DES SABLES : T01 LES CHEVALIERS DES VENTS (LEGENDES DE TROY)","ARLESTON","KERAMIDAS","1000000030594","SOLEIL","Fantastique","2009-07-09T00:00:00.000Z",,103059,,,
"SEPT GUERRIERES","LE GALLI","MANAPUL","1000000030600","DELCOURT","Aventure","2009-07-09T00:00:00.000Z",,103060,,,
"LE GRAND SIECLE : T01 ALPHONSE","ANDRIVEAU","ANDRIVEAU","1000000030617","DELCOURT","Aventure","2009-07-09T00:00:00.000Z",,103061,,,
"LE GRAND SIECLE : T02 BENOÎT","ANDRIVEAU","ANDRIVEAU","1000000030624","DELCOURT","Aventure","2009-07-09T00:00:00.000Z",,103062,,,
"CEDRIC : T23 JE VEUX L'EPOUSER","LAUDEC","CAUVIN","1000000030631","DUPUIS","Enfants","2009-07-09T00:00:00.000Z",,103063,,,
"LE CASQUE GRIS : T01  LE SANCTUAIRE INTERDIT","LUCCISANO","LIBESSART - ROBAKOWSKI","1000000030648","ASSOR - BD","Divers","2009-09-08T00:00:00.000Z",,103064,,,
"LE CASQUE GRIS : T02  L'OR DES SENONS","LUCCISANO","LIBESSART - ROBAKOWSKI","1000000030655","ASSOR - BD","Divers","2009-09-08T00:00:00.000Z",,103065,,,
"LES PASSAGERS DU VENT : T 06 LA PETITE FILLE BOIS-CAÏMAN - LIVRE 1","NULL","BOURGEON","1000000030662","GLENAT","Aventure","2009-12-08T00:00:00.000Z",,103066,,,
"AYA DE YOPOUGON : T04","ABOUET","OUBRERIE","1000000030679","GALLIMARD","Aventure","2009-12-08T00:00:00.000Z",,103067,,,
"AYA DE YOPOUGON : T05","ABOUET","OUBRERIE","1000000030686","GALLIMARD","Aventure","2009-12-08T00:00:00.000Z",,103068,,,
"WAR AND DREAMS : T01 LA TERRE ENTRE LES DEUX CAPS","CHARLES","CHARLES","1000000030693","CASTERMAN","Aventure","2009-12-08T00:00:00.000Z",,103069,,,
"MAGASIN GENERAL : T05 MONTREAL","LOISEL / TRIPP","LOISEL / TRIPP","1000000030709","CASTERMAN","Aventure","2009-12-08T00:00:00.000Z",,103070,,,
"MON ANNEE : T01 PRINTEMPS","MORVANT","TANIGUCHI","1000000030716","DARGAUD","Manga","2009-12-08T00:00:00.000Z",,103071,,,
"LE SIGNE DE LA LUNE","MUNUERA","MUNUERA","1000000030723","DARGAUD","Fantastique","2009-12-08T00:00:00.000Z",,103072,,,
"PICO BOGUE : T03 QUESTION D'EQUILIBRE","ROQUES","DORMAL","1000000030730","DARGAUD","Humour","2009-12-08T00:00:00.000Z",,103073,,,
"DE CAPE ET DE CROCS : T09 REVERS DE FORTUNE","AYROLES","MASBOU","1000000030747","DELCOURT","Fantastique","2009-12-08T00:00:00.000Z",,103074,,,
"MES VOISINS LES YAMADAS : T01","ISHII","ISHII","1000000030754","DELCOURT","Manga","2009-12-08T00:00:00.000Z",,103075,,,
"HAPPY SEX","ZEP","ZEP","1000000030761","DELCOURT","Erotique","2009-12-08T00:00:00.000Z",,103076,,,
"LES DEMONS D'ALEXIA : T05 LE SANG DE L'ANGE","ERS","DUGOMIER","1000000030778","DUPUIS","Fantastique","2009-12-08T00:00:00.000Z",,103077,,,
"LES DEMONS D'ALEXIA : T06 LES LARMES DE SANG","ERS","DUGOMIER","1000000030785","DUPUIS","Fantastique","2009-12-08T00:00:00.000Z",,103078,,,
"MARZI : T045 PAS DE LIBERTE SANS SOLIDARITE","SAVOIA","SOWA","1000000030792","DUPUIS","Aventure","2009-12-08T00:00:00.000Z",,103079,,,
"RAGHNAROK : T03 TERREURS DE LA NATURE","BOULET","BOULET","1000000030808","GLENAT","Enfants","2009-12-08T00:00:00.000Z",,103080,,,
"LOU : T05 LASER NINJA","NEEL","NEEL","1000000030815","GLENAT","Enfants","2009-12-08T00:00:00.000Z",,103081,,,
"RANI : T01 BATARDE","VAN HAMMES / ALCANTE","VALLES","1000000030822","LOMBARD","Aventure","2009-12-08T00:00:00.000Z",,103082,,,
"J'AURAIS ADORE ETRE ETHNOLOGUE","MOTIN","MOTIN","1000000030839","MARABOUT","Humour","2009-12-08T00:00:00.000Z",,103083,,,
"LE GRAND DUC : T02 CAMARADE LILYA","YANN","RHUGAULT","1000000030846","PAQUET","Aventure","2009-12-08T00:00:00.000Z",,103084,,,
"LE GRAND DUC : T01 LES SORCIERES DE LA NUIT","YANN","RHUGAULT","1000000030853","PAQUET","Aventure","2009-12-08T00:00:00.000Z",,103085,,,
"LES NAUFRAGES D'YTHAQ : T05 L'ULTIME ARCANE","ARLESTON","FLOCH","1000000030860","SOLEIL","Fantastique","2009-12-08T00:00:00.000Z",,103086,,,
"LES NAUFRAGES D'YTHAQ : T06 LA REVOLTE DES PIONS","ARLESTON","FLOCH","1000000030877","SOLEIL","Fantastique","2009-12-08T00:00:00.000Z",,103087,,,
"LUUNA : T04 POK-TA-POK","CRISSE","KERAMIDAS","1000000030884","SOLEIL","Fantastique","2009-12-08T00:00:00.000Z",,103088,,,
"LES DRUIDES : T05 LA PIERRE DE DESTINEE","ISTIN/JIGOUREL","LAMONTAGNE","1000000030891","SOLEIL","Fantastique","2009-12-08T00:00:00.000Z",,103089,,,
