title,code_barre,date_acquis,date_hors_circu,ref,tags
"L'AMI DES JARDINS : DECEMBRE 2013","4132013120003","2013-12-11T00:00:00.000Z",,401662,
"MAISON ET TRAVAUX : NOVEMBRE DECEMBRE 2013 n.253","4012013110009","2013-12-16T00:00:00.000Z",,401663,
"PSYCHOLOGIE MAGAZINE : DECEMBRE 2013 n.335","4172013120009","2013-12-20T00:00:00.000Z",,401665,
"STUDIO MAGAZINE : DECEMBRE 2013 JANVIER 2014 n.55","4122013120004","2013-12-20T00:00:00.000Z",,401666,
"ART ET DÉCORATION : JANVIER 2014 n.493","40220140100010","2014-01-06T00:00:00.000Z",,401667,
"60 MILLIONS DE CONSOMMATEURS : JANVIER 2014 n.489","4082014010004","2014-01-06T00:00:00.000Z",,401668,
"PSYCHOLOGIE MAGAZINE : JANVIER 2014 n.336","4172014010002","2014-01-06T00:00:00.000Z",,401669,
"AUTO MOTO : JANVIER FEVRIER 2014 n.218","4072014010005","2014-01-06T00:00:00.000Z",,401670,
"L'AMI DES JARDINS : JANVIER 2014 n.1038","4132014010006","2014-01-08T00:00:00.000Z",,401671,
"QUE CHOISIR : JANVIER 2014 n.521","4102014010009","2014-01-14T00:00:00.000Z",,401672,
"01NET 2013 N°788 - du 19 décembre 2013 au 8 janvier 2014","4092014010003","2014-01-14T00:00:00.000Z",,401673,
"CUISINE ET VINS DE FRANCE : FEVRIER - MARS 2014 N°156","4032014020008","2014-01-23T00:00:00.000Z",,401674,
"60 MILLIONS DE CONSOMMATEURS : FEVRIER 2014 n.490","4082014020003","2014-01-27T00:00:00.000Z",,401675,
"MAISON ET TRAVAUX : JANVIER FEVRIER 2014 n.254","4012014010001","2014-01-28T00:00:00.000Z",,401676,
"60 MILLIONS DE CONSOMMATEURS : IMPOTS HORS SERIE 2014","4082014000005","2014-01-28T00:00:00.000Z",,401677,
"L'AMI DES JARDINS : FEVRIER 2014 n.1039","4132014020005","2014-01-28T00:00:00.000Z",,401678,
"01NET 2013 N°790 - 23 janvier au 6 février  2014","4092014020002","2014-01-28T00:00:00.000Z",,401679,
"01NET 2014 N°789 - du 9 au 22 janvier 2014","4092014000004","2014-01-28T00:00:00.000Z",,401680,
"AUTO MOTO : MARS 2014 n.219","4142014030003","2014-02-10T00:00:00.000Z",,401681,
"MAISON ET TRAVAUX : MARS 2014 n.255","4012014030009","2014-02-14T00:00:00.000Z",,401682,
"ART ET DÉCORATION : FEVRIER MARS 2014 N.494","4022014020009","2014-02-14T00:00:00.000Z",,401683,
"STUDIO MAGAZINE : FEVRIER 2014 N.56","4122014020006","2014-02-14T00:00:00.000Z",,401684,
"PSYCHOLOGIE MAGAZINE : FEVRIER 2014 N.337","4172014020001","2014-02-14T00:00:00.000Z",,401685,
"QUE CHOISIR : HORS SERIE n.133 Janvier 2014","41020140000010","2014-02-26T00:00:00.000Z",,401686,
"QUE CHOISIR : FEVRIER 2014 n.522","4102014020008","2014-03-03T00:00:00.000Z",,401687,
"QUE CHOISIR : MARS 2014 n.523","4102014030007","2014-03-03T00:00:00.000Z",,401688,
"60 MILLIONS DE CONSOMMATEURS : MARS 2014 n.491","4082014030002","2014-03-03T00:00:00.000Z",,401689,
"01NET 2013 N°792 - 20 février au 5 mars  2014","4092014030001","2014-03-03T00:00:00.000Z",,401690,
"L'AMI DES JARDINS : MARS 2014 n.1040","4132014030004","2014-03-03T00:00:00.000Z",,401691,
"AUTO MOTO : AVRIL 2014 n.220","4142014040002","2014-03-13T00:00:00.000Z",,401692,
"ART ET DÉCORATION : AVRIL 2014 n.495","4022014040007","2014-03-18T00:00:00.000Z",,401693,
"L'AMI DES JARDINS : AVRIL 2014 n. 1041","4132014040003","2014-03-18T00:00:00.000Z",,401694,
"GÉO : MARS 2014 n.421","4062014030004","2014-03-24T00:00:00.000Z",,401698,
"STUDIO MAGAZINE : MARS 2014 n. 57","4122014030005","2014-03-28T00:00:00.000Z",,401700,
"PSYCHOLOGIE MAGAZINE : MARS 2014 n.338","41720140300010","2014-03-28T00:00:00.000Z",,401701,
"MAISON ET TRAVAUX : AVRIL MAI 2014 n.256","4012014040008","2014-04-07T00:00:00.000Z",,401702,
"01NET : n.795 du 3 au 16 AVRIL 2014","40920140400010","2014-04-07T00:00:00.000Z",,401704,
"QUE CHOISIR : AVRIL 2014 n.524","4102014040006","2014-04-07T00:00:00.000Z",,401705,
"60 MILLIONS DE CONSOMMATEURS : AVRIL 2014 n.492","4082014040001","2014-04-07T00:00:00.000Z",,401706,
"GÉO : AVRIL 2014 n.422","4062014040003","2014-04-07T00:00:00.000Z",,401708,
"PSYCHOLOGIE MAGAZINE : AVRIL 2014 n.339","4172014040009","2014-04-07T00:00:00.000Z",,401709,
"CUISINE ET VINS DE FRANCE : AVRIL MAI 2014 n.157","4032014040006","2014-04-09T00:00:00.000Z",,401710,
"STUDIO MAGAZINE : AVRIL 2014 n.58","4122014040004","2014-04-15T00:00:00.000Z",,401711,
"AUTO MOTO : MAI 2014 n.221","4142014050001","2014-04-15T00:00:00.000Z",,401712,
"ART ET DÉCORATION : MAI 2014 n.496","4022014050006","2014-04-25T00:00:00.000Z",,401713,
"L'AMI DES JARDINS : MAI 2014 n.1042","4132014050002","2014-04-25T00:00:00.000Z",,401714,
"PSYCHOLOGIE MAGAZINE : MAI 2014 n.340","4172014050008","2014-05-05T00:00:00.000Z",,401717,
"QUE CHOISIR : MAI 2014 n.525","4102014050005","2014-05-05T00:00:00.000Z",,401718,
"GÉO : MAI 2014 n.423","4062014050002","2014-05-06T00:00:00.000Z",,401719,
"60 MILLIONS DE CONSOMMATEURS : MAI 2014 n.493","40820140500010","2014-05-16T00:00:00.000Z",,401720,
"01NET : n.797 du 7 au 27 Mai 2014","4092014050009","2014-05-16T00:00:00.000Z",,401722,
"L'AMI DES JARDINS : JUIN 2014 n.1043","4132014060001","2014-05-16T00:00:00.000Z",,401723,
"STUDIO MAGAZINE : MAI 2014 n.59","4122014050003","2014-05-16T00:00:00.000Z",,401724,
"MAISON ET TRAVAUX : JUIN 2014 n.257","4012014060006","2014-05-16T00:00:00.000Z",,401725,
"AUTO MOTO : JUIN 2014 n.222","41420140600010","2014-05-26T00:00:00.000Z",,401726,
"CUISINE ET VINS DE FRANCE : JUIN JUILLET AOUT 2014 n.158","4032014060004","2014-06-05T00:00:00.000Z",,401727,
"ART ET DÉCORATION : JUIN 2014 n.497","4022014060005","2014-06-06T00:00:00.000Z",,401728,
"GÉO : JUIN 2014 n.424","4062014060001","2014-06-06T00:00:00.000Z",,401729,
"QUE CHOISIR : JUIN 2014 n.526","4102014060004","2014-06-06T00:00:00.000Z",,401730,
"PSYCHOLOGIE MAGAZINE : JUIN 2014 n.341","4172014060007","2014-06-06T00:00:00.000Z",,401731,
"60 MILLIONS DE CONSOMMATEURS : JUIN 2014 n.494","4082014060009","2014-06-06T00:00:00.000Z",,401732,
"01NET : 798 du 28 mai au 11 juin 2014","4092014060008","2014-06-06T00:00:00.000Z",,401734,
"60 MILLIONS DE CONSOMMATEURS : JUILLET AOUT 2014 n.495","4082014070008","2014-06-25T00:00:00.000Z",,401735,
"QUE CHOISIR : JUILLET AOUT 2014 n.527","4102014070003","2014-06-25T00:00:00.000Z",,401736,
"QUE CHOISIR : JUILLET 2014 Hors série Argent n.135","4102014080002","2014-06-25T00:00:00.000Z",,401737,
"L'AMI DES JARDINS : JUILLET 2014 n.1044","41320140700010","2014-06-25T00:00:00.000Z",,401738,
"AUTO MOTO : JUILLET AOUT 2014 n.223","4122003040008","2014-07-01T00:00:00.000Z",,401740,
"STUDIO MAGAZINE : JUIN 2014 n.60","4122014060002","2014-07-01T00:00:00.000Z",,401741,
"CUISINE ET VINS DE FRANCE : Hors série 2014","4032014070003","2014-07-01T00:00:00.000Z",,401743,
"ART ET DÉCORATION : JUILLET AOUT 2014 n.498","4022014070004","2014-07-01T00:00:00.000Z",,401744,
"MAISON ET TRAVAUX : JUILLET 2014 n.258","4012014070005","2014-07-08T00:00:00.000Z",,401745,
"ORDINATEUR INDIVIDUEL : JUILLET 2014 n° 801","4092014070007","2014-07-15T00:00:00.000Z",,401747,
"L'AMI DES JARDINS : AOUT 2014 n. 1045","4132014080009","2014-07-15T00:00:00.000Z",,401748,
"MAISON ET TRAVAUX : HORS SERIE 2014","4012014000002","2014-07-16T00:00:00.000Z",,401749,
"L'ÉCOLE DES PARENTS : HORS SERIE 2014","4052014000008","2014-07-17T00:00:00.000Z",,401750,
"L'ÉCOLE DES PARENTS : AVRIL 2014","4052014040004","2014-07-17T00:00:00.000Z",,401751,
"MAISON ET TRAVAUX : OCTOBRE 2014","4012014100009",2014-08-01T00:00:00Z,,401752,"2014"
"Maison et travaux : 2014-08 n°100","9782266246194",2014-08-01T00:00:00Z,,401753,
