1265;"HEYER G.";"MEURTRE D'ANNIVERSAIRE";"P 810";NULL;NULL;NULL;NULL
1266;"CLOULAS I.";"CATHERINE DE MEDICIS";"944";NULL;NULL;NULL;NULL
1267;"JAMES P. D.";"LA PROIE POUR L'OMBRE";"P 810";NULL;NULL;NULL;NULL
1268;"CARTER R.";"FABRIQUE DE SUCRE";"810";NULL;NULL;NULL;NULL
1269;"DOUBROVSKY S.";"LE LIVRE BRISE";"808";NULL;NULL;NULL;NULL
1270;"VAUTRIN J.";"UN GRAND PAS VERS LE BON DIEU";"808";NULL;NULL;NULL;NULL
1271;"JAMEK V.";"TRAITE DES COURTES MERVEILLES";"808";NULL;NULL;NULL;NULL
1272;"BROOKNER A.";"LA PORTE DE BRANDEBOURG";"810";NULL;NULL;NULL;NULL
1273;"PEISSEL M.";"L'ITZA OU LE NAUFRAGE MAYA";"808";NULL;NULL;NULL;NULL
1274;"LE CARRE J.";"LA MAISON RUSSIE";"P 810";NULL;NULL;NULL;NULL
1275;"MASSABKI J.";"LA MEMOIRE DES CEDRES";"808";NULL;NULL;NULL;NULL
1276;"JAMES P. D.";"L'ILE AUX MORTS";"P 810";NULL;NULL;NULL;NULL
1277;"ZIMMER BRADLEY M.";"LA CHUTE DATLANTIS";"810";NULL;NULL;NULL;NULL
1278;"DURAND L.";"LE JAGUAR";"808";NULL;NULL;NULL;NULL
1279;"CARRE P.";"LE PALAIS DES NUAGES";"808";NULL;NULL;NULL;NULL
1280;"CONROY P.";"LE GRAND SANTINI";"810";NULL;NULL;NULL;NULL
1281;"CAYCEDO G. C.";"MILLE FUSILS A LA MER";"860";NULL;NULL;NULL;NULL
1282;"ELLROY J.";"UN TUEUR SUR LA ROUTE";"P 810";NULL;NULL;NULL;NULL
1283;"DOUMENC P. H.";"LES COMPTOIRS DU SUD";"808";NULL;NULL;NULL;NULL
1284;"COULONGES";"LA LETTRE A KIRILENKO";"808";NULL;NULL;NULL;NULL
1285;"BRINK A.";"UNE SAISON BLANCHE ET SECHE";"810";NULL;NULL;NULL;NULL
1286;"GIFFORD B.";"SAILOR ET LULA";"P 810";NULL;NULL;NULL;NULL
1287;"LAPIERRE D. - COLLINS L.";"PLUS GRND QUE L'AMOUR";"808";NULL;NULL;NULL;NULL
1288;"ZENA R.";"LA DERNIERE CARTOUCHE";"850";NULL;NULL;NULL;NULL
1289;"KUNDERA";"L'IMMORTALITE";"808";NULL;NULL;NULL;NULL
1290;"VAXELAIRE D.";"LES CHASSEURS D'EPICES";"808";NULL;NULL;NULL;NULL
1291;"MAHFOUZ N.";"LE VOLEUR ET LES CHIENS";"897";NULL;NULL;NULL;NULL
1292;"GARCIA MARQUEZ G.";"LE GENERAL DANS SON LABYRINTHE";"860";NULL;NULL;NULL;NULL
1293;"AUSLER P.";"MOON PALACE";"810";NULL;NULL;NULL;NULL
1294;"TROYAT H.";"LA FEMME DE DAVID";"808";NULL;NULL;NULL;NULL
1295;"KAKONIS T.";"CHICANE AU MICHIGAN";"P 810";NULL;NULL;NULL;NULL
4136;NULL;"CARTE IGN 3814 EST  HAGUENAU";"89";2005-03-04;NULL;NULL;NULL
1297;"TILLINAC D.";"LA CORREZE ET LE ZAMBEZE";"808";NULL;NULL;NULL;NULL
1298;"GIUDICELLI C.";"DOUBLE EXPRESS";"808";NULL;NULL;NULL;NULL
1299;"HIGHSMITH P.";"LE CADAVRE EXQUIS";"P 810";NULL;NULL;NULL;NULL
1300;"QUEFFELEC Y.";"LE MAITRE DES CHIMERES";"808";NULL;NULL;NULL;NULL
1301;"MERLEAU-PONTY J.";"LE ROMAN DE LA LUNE ENFOUIE";"808";NULL;NULL;NULL;NULL
1302;"LE GAL A.";"LE ROI DES CHIENS";"808";NULL;NULL;NULL;NULL
1303;"FRUTTERO - LUCENTINI";"LE RETOUR DU CRETIN";"850";NULL;NULL;NULL;NULL
1304;"FABRE N.";"LA PRINCESSE BARBARE";"808";NULL;NULL;NULL;NULL
1305;"MAXIM J. R.";"LES TUEURS BANNERMANN";"P 810";NULL;NULL;NULL;NULL
1306;"PILCHER R.";"LES PECHEURS DE COQUILLAGES";"810";NULL;NULL;NULL;NULL
1307;"JAMES P. D.";"LA MEURTRIERE";"P 810";NULL;NULL;NULL;NULL
1308;"JAMES P. D.";"SANS LES MAINS";"P 810";NULL;NULL;NULL;NULL
1309;"ABSIRE A.";"BAPTISTE OU LA DERNIERE SAISON";"808";NULL;NULL;NULL;NULL
1310;"MONTUPET J.";"COULEURS DE PARADIS";"808";NULL;NULL;NULL;NULL
1311;"MESSADIE G.";"MATTHIAS ET LE DIABLE";"808";NULL;NULL;NULL;NULL
1312;"PEARSON M.";"UNE FEMME D'ARGENT";"810";NULL;NULL;NULL;NULL
1313;"CONDE M.";"TRAVERSEE DE LA MANGROVE";"808";NULL;NULL;NULL;NULL
1314;"KOSTER S.";"L'AMOUR VOYAGEUR";"808";NULL;NULL;NULL;NULL
1315;"LIEBERMAN H.";"LE TUEUR ET SON OMBRE";"810";NULL;NULL;NULL;NULL
1316;"KOUROUMA A.";"MONNE, OUTRAGES ET DEFIS";"808";NULL;NULL;NULL;NULL
1317;"JAMES P. D.";"MEURTRE DANS UN FAUTEUIL";"P 810";NULL;NULL;NULL;NULL
1318;"STEEL D.";"ZOYA";"808";NULL;NULL;NULL;NULL
1319;"JAOUEN H.";"CONNEMARA QUEEN";"808";NULL;NULL;NULL;NULL
1321;"DIWO J.";"LES VIOLONS DU ROI";"808";NULL;NULL;NULL;NULL
1322;"GAARDER J.";"LE MYSTERE DE LA PATIENCE";"839";NULL;NULL;NULL;NULL
1323;"JORIF R.";"LES PERSISTANTS LILAS";"808";NULL;NULL;NULL;NULL
1324;"MICHELET C.";"L'APPEL DES ENGOULEVENTS";"808";NULL;NULL;NULL;NULL
1325;"JAMES P. D.";"PAR ACTION ET PAR OMISSION";"P 810";NULL;NULL;NULL;NULL
1326;"HIGGINS J.";"SAISON EN ENFER";"P 810";NULL;NULL;NULL;NULL
1327;"JARDIN A.";"FANFAN";"808";NULL;NULL;NULL;NULL
1328;"PROFFIT N.";"L'EXECUTEUR DU MEKONG";"P 810";NULL;NULL;NULL;NULL
1329;"VIOLLIER Y.";"LA FORCE DES LARMES";"808";NULL;NULL;NULL;NULL
1330;"FOLLETT K.";"LES PILLIERS DE LA TERRE : T1";"810";NULL;NULL;NULL;NULL
1331;"LUDLUM R.";"L'ECHANGE RHINEMANN";"810";NULL;NULL;NULL;NULL
1332;"SULITZER P. L.";"CARTEL";"808";NULL;NULL;NULL;NULL
1333;"BRADBURY R.";"MONSTRUEUSEMENT VOTRE";"SF 810";NULL;NULL;NULL;NULL
1334;"WAUGH E.";"LE CHER DISPARU";"P 810";NULL;NULL;NULL;NULL
1335;"BELLETTO R.";"LA MACHINE";"808";NULL;NULL;NULL;NULL
1336;"LABRO P.";"LE PETIT GARCON";"808";NULL;NULL;NULL;NULL
1337;"CAFFIER M.";"LES COCHES BLEUES";"808";NULL;NULL;NULL;NULL
1338;"LENTZ S.";"LA STRATEGIE DU BOUFFON";"808";NULL;NULL;NULL;NULL
1339;"REDONNET M.";"SILSIE";"808";NULL;NULL;NULL;NULL
1340;"BARTOL V.";"ALAMUT";"891";NULL;NULL;NULL;NULL
1341;"DOCTOROW E. L.";"BILLY BATHGATE";"810";NULL;NULL;NULL;NULL
1342;"ARENAS R.";"LA COLLINE DE L'ANGE";"860";NULL;NULL;NULL;NULL
1343;"GHOSH A.";"LES FEUX DU BENGALE";"810";NULL;NULL;NULL;NULL
1344;"MAHMOODY B.";"JAMAIS SANS MA FILLE";"810";NULL;NULL;NULL;NULL
1345;"PAVIC M.";"LE LEVRIER RUSSE";"891";NULL;NULL;NULL;NULL
1346;"GIROUD F.";"LECONS PARTICULIERES";"808";NULL;NULL;NULL;NULL
1347;"MENUGE-WACRENIER";"ZABELLE";"808";NULL;NULL;NULL;NULL
1348;"BERRY M. A.";"LA FETE ALEXANDRINE";"808";NULL;NULL;NULL;NULL
1350;"GAGARINE M.";"LE THE CHEZ LA COMTESSE";"808";NULL;NULL;NULL;NULL
1351;"CAPIN J.";"LE JUBILE";"808";NULL;NULL;NULL;NULL
1352;"PANCRAZI J. N.";"LES QUARTIERS D'HIVER";"808";NULL;NULL;NULL;NULL
1353;"HALEY A.";"RACINES";"970";NULL;NULL;NULL;NULL
1354;"POWNALL D.";"LE TAILLEUR DE PIERRE";"810";NULL;NULL;NULL;NULL
1355;"VON STROHEIM E.";"PAPRIKA";"808";NULL;NULL;NULL;NULL
1356;"PENNAC D.";"LA PETITE MARCHANDE DE PROSE";"808";NULL;NULL;NULL;NULL
1357;"MAC FARLAND D.";"MUSIC ROOM";"810";NULL;NULL;NULL;NULL
1358;"GENTZBITTEL M.";"LA CAUSE DES ELEVES";"808";NULL;NULL;NULL;NULL
1359;"ROUAUD J.";"LES CHAMPS D'HONNEUR";"808";NULL;NULL;NULL;NULL
1360;"BOULLE P.";"L'ILON";"808";NULL;NULL;NULL;NULL
1361;"BEN JELLOUN T.";"LES YEUX BAISSES";"808";NULL;NULL;NULL;NULL
1362;"MAROT P.";"LE VIEUX NANCY";"796";NULL;NULL;NULL;NULL
1363;"COLLECTIF";"LORRAINE";"796";NULL;NULL;NULL;NULL
1364;"ALTENBACH G. - LEGRAIS B.";"LIEUX MAGIQUES ET SACRES D'ALSACE ET DES VOSGES";"796";NULL;NULL;NULL;NULL
1366;"HALTER M.";"UN HOMME, UN CRI";"808";NULL;NULL;NULL;NULL
1367;"WEIL S.";"LES REINES DU LUXEMBOURG";"808";NULL;NULL;NULL;NULL
1368;"LENZINI J.";"AURELIE PICARD, PRINCESSE TIDJANI";"808";NULL;NULL;NULL;NULL
1369;"HOE F.";"CRIMES EN TROMPE L'OEIL";"P 808";NULL;NULL;NULL;NULL
1370;"JAOUEN H.";"HOPITAL SOUTERRAIN";"808";NULL;NULL;NULL;NULL
1371;"MAC CAMMON R.";"L'HEURE DU LOUP";"P 810";NULL;NULL;NULL;NULL
4135;NULL;"CARTE IGN 3619 EST MUNSTER";"89";2005-03-04;NULL;NULL;NULL
1374;"LANHER J. - LITAIZE A.";"DICTIONNAIRE DU FRANCAIS REGIONAL DE LORRAINE";"796";NULL;NULL;NULL;NULL
1375;"HIGGINS CLARK M.";"LE FANTOME DE LADY MARGARET";"P 810";NULL;NULL;NULL;NULL
1376;"NABOKOV V.";"LA VENITIENNE ET AUTRES NOUVELLES";"809";NULL;NULL;NULL;NULL
1377;"LANZMANN J.";"HOTEL SAHARA";"808";NULL;NULL;NULL;NULL
1379;"DUQUESNE J.";"CATHERINE COURAGE";"808";NULL;NULL;NULL;NULL
1380;"NABOKOV V.";"REGARDE LES ARLEQUINS";"810";NULL;NULL;NULL;NULL
1381;"DEFORGES R.";"L'ENFANT DES LOUPS";"808";NULL;NULL;NULL;NULL
1383;"GERARD C. - LANHER J.";"LA MEMOIRE DES LORRAINS";"796";NULL;NULL;NULL;NULL
1384;"MACAIGNE J. F. - BASTIER P.";"PROMENADES EN LORRAINE";"796";NULL;NULL;NULL;NULL
1385;"DEBIZE C.";"GUIDE : L'ECOLE DE NANCY";"796";NULL;NULL;NULL;NULL
1386;"PHILIPPE J. M.";"LES LORRAINS EN BALADE : TOME 2";"796";NULL;NULL;NULL;NULL
1387;"PHILIPPE J. M.";"LES LORRAINS EN BALADE : TOME 3";"796";NULL;NULL;NULL;NULL
1388;"WYNDHAM J.";"LES COUCOUS DE MIDWICH";"SF 810";NULL;NULL;NULL;NULL
1389;"ELLROY J.";"L.A. CONFIDENTIEL";"P 810";NULL;NULL;NULL;NULL
1390;"FRANCK - VAUTRIN F.";"LE TEMPS DES CERISES";"808";NULL;NULL;2006-04-14;NULL
1391;"CHANDERNAGOR F.";"L'ENFANT AUX LOUPS";"808";NULL;NULL;NULL;NULL
1393;"SIMIOT B.";"PARADIS PERDUS";"808";NULL;NULL;NULL;NULL
1394;"FOLLETT K.";"LES PILLIERS DE LA TERRE : T2";"810";NULL;NULL;NULL;NULL
1395;"CLANCY T.";"DANGER IMMEDIAT";"810";NULL;NULL;NULL;NULL
1396;"PEYRAMAURE M.";"LA MONTAGNE TERRIBLE";"808";NULL;NULL;NULL;NULL
1397;"DECOIN D.";"FEMME DE CHAMBRE TITANIC";"808";NULL;NULL;NULL;NULL
1398;"FERNANDEZ D.";"L'ECOLE DU SUD";"808";NULL;NULL;NULL;NULL
1399;"CHAPSAL M.";"L'AMI CHIEN";"808";NULL;NULL;NULL;NULL
1400;"CHAPSAL M.";"ON ATTEND LES ENFANTS";"808";NULL;NULL;NULL;NULL
1401;"ARNOTHY C.";"UNE AFFAIRE D'HERITAGE";"808";NULL;NULL;NULL;NULL
1402;"LE GAL A.";"L'OR DES SABLES";"808";NULL;NULL;NULL;NULL
1403;"BENZONI J.";"LA FIERE AMERICAINE";"808";NULL;NULL;NULL;NULL
1404;"BILLETDOUX R.";"ENTREZ ET FERMEZ LA PORTE";"808";NULL;NULL;NULL;NULL
1405;"CLAVEL B.";"MEURTRE SUR LE GRANDVAUX";"808";NULL;NULL;NULL;NULL
1406;"BRAGANCE A.";"ANIBAL";"808";NULL;NULL;NULL;NULL
1407;"GERMAIN S.";"L'ENFANT MEDUSE";"808";NULL;NULL;NULL;NULL
1408;"GUIBERT H.";"PROTOCOLE COMPASSIONNEL";"808";NULL;NULL;NULL;NULL
1409;"TROYAT H.";"ALIOCHA";"808";NULL;NULL;NULL;NULL
1410;"LAINE P.";"DINER D'ADIEU";"808";NULL;NULL;NULL;NULL
1411;"MODIANO P.";"FLEURS DE RUINE";"808";NULL;NULL;NULL;NULL
1412;"JEURY M.";"LE SOIR DU VENT FOU";"808";NULL;NULL;NULL;NULL
1413;"ZYKE C.";"LA FERME D'EDEN";"808";NULL;NULL;NULL;NULL
1414;"LIVINGSTON";"SECRET DE LA CHAMBRE NOIRE";"P 810";NULL;NULL;NULL;NULL
1416;"SHAKESPEARE";"LA VISION D'HELENA SILVES";"810";NULL;NULL;NULL;NULL
1417;"HERBERT K.";"LA REINE REBELLE";"810";NULL;NULL;NULL;NULL
1418;"KANE C.";"NOCE DE SAINT-PETERSBOURG";"810";NULL;NULL;NULL;NULL
4146;"GERBER MICHAEL";"BARRY TROTTER";"810";2005-04-20;"Barry.jpg Barryv.jpg";NULL;NULL
1420;"BARRY J.";"LE MYSTERE CAVENDISH";"810";NULL;NULL;NULL;NULL
1421;"SANDERS L.";"MANHATTAN TRAFIC";"P 810";NULL;NULL;NULL;NULL
1422;"GEDGE P.";"LE TOMBEAU DE SAQQARAH";"810";NULL;NULL;NULL;NULL
1423;"KING S.";"MISERY";"P 810";NULL;NULL;NULL;NULL
1424;"CACOUB D.";"JE NE VEUX PAS QU'ON M'OUBLIE";"920";NULL;NULL;NULL;NULL
1425;"JAGGER B.";"L'AMOUR REVIENT TOUJOURS";"810";NULL;NULL;NULL;NULL
1426;"CAUVIN P.";"BELLES GALERES";"808";NULL;NULL;NULL;NULL
1427;"MARNY D.";"LES FOUS DE LUMIERE";"808";NULL;NULL;NULL;NULL
1428;"BOYD W.";"BRAZZAVILLE PLAGE";"810";NULL;NULL;NULL;NULL
1429;"FALLACI O.";"INCHALLAH";"850";NULL;NULL;NULL;NULL
1430;"LE CLEZIO J. M.";"ONITSHA";"808";NULL;NULL;NULL;NULL
1431;"";"HISTOIRE DE LA FRANCE";"944";NULL;NULL;NULL;NULL
1432;"DALEY R.";"LE PIEGE DE BOGOTA";"810";NULL;NULL;NULL;NULL
1433;"MAALOUF A.";"LES JARDINS DE LUMIERE";"808";NULL;NULL;NULL;NULL
1434;"LIVINGSTONE J. B.";"MEURTRE SUR INVITATION";"P 808";NULL;NULL;NULL;NULL
1435;"PROU S.";"CAR DEJA LE JOUR BAISSE";"808";NULL;NULL;NULL;NULL
1436;"JAOUEN H.";"FLORA DES EMBRUNS";"808";NULL;NULL;NULL;NULL
1437;"JACQUEMARD - SENEGAL";"UN CRIME EN LORRAINE";"P 808";NULL;NULL;NULL;NULL
1438;"HIAASEN C.";"COUSU MAIN";"P 810";NULL;NULL;NULL;NULL
1439;"LENTERIC B.";"VOL AVEC EFFRACTION DOUCE";"808";NULL;NULL;NULL;NULL
1440;"BAZIN H.";"L'ECOLE DES PERES";"808";NULL;NULL;NULL;NULL
1441;"SEURAT M.";"UN SI PROCHE ORIENT";"808";NULL;NULL;NULL;NULL
1442;"SARRAUTE C.";"MADEMOISELLE S'IL VOUS PLAIT";"808";NULL;NULL;NULL;NULL
1443;"SCHULLER M.";"UNE FEMME QUI NE DISAIT RIEN";"808";NULL;NULL;NULL;NULL
1444;"PLAIN B.";"LE COLLIER DE JERUSALEM";"810";NULL;NULL;NULL;NULL
1445;"FOLCO M.";"DIEU ET NOUS SEULS POUVONS";"808";NULL;NULL;NULL;NULL
1446;"MAYLEAS D.";"DOUCES, TENDRES HAINES";"810";NULL;NULL;NULL;NULL
1447;"AUDOUARD Y.";"LETTRES DE MON PIGEONNIER";"808";NULL;NULL;NULL;NULL
1448;"MERLE R.";"LA VOLTE DES VERTUGADINS";"808";NULL;NULL;2006-04-14;NULL
1449;"BUSSET B.";"L'INSTANT PERPETUEL";"808";NULL;NULL;NULL;NULL
1450;"GARCIA MARQUEZ G.";"CENT ANS DE SOLITUDE";"860";NULL;NULL;NULL;NULL
1451;"HILLERMAN T.";"COYOTE ATTEND";"P 810";NULL;NULL;NULL;NULL
1452;"STARK F.";"LA VALLEE DES ASSASSINS";"810";NULL;NULL;NULL;NULL
1453;"DE GRECE M.";"LE DERNIER SULTAN";"808";NULL;NULL;NULL;NULL
1454;"NASREEN T.";"LAJJA";"894";NULL;NULL;NULL;NULL
1455;"LE CARRE J.";"LE VOYAGEUR SECRET";"P 810";NULL;NULL;NULL;NULL
1456;"HERMARY-VIEILLE C.";"UN AMOUR FOU";"808";NULL;NULL;NULL;NULL
1457;"DE BALEINE P.";"LA SAISON DES FIEVRES";"808";NULL;NULL;NULL;NULL
1458;"CAMP J.";"TRAJECTOIRE DE FOU";"P 810";0000-00-00;"";0000-00-00;""
1459;"PARTURIER F.";"LE SEXE DES ANGES";"808";NULL;NULL;NULL;NULL
1460;"BORDONOVE G.";"LA CASTE";"808";NULL;NULL;NULL;NULL
1461;"HARRIS R.";"LE VENT DE LA FORTUNE";"810";NULL;NULL;NULL;NULL
1462;"ALLENDE I.";"D'AMOUR ET D'OMBRE";"860";NULL;NULL;NULL;NULL
1463;"PIAT J.";"LA VIEILLE DAME DE LA LIBRAIRIE";"808";NULL;NULL;NULL;NULL
1464;"LUSTBADER";"FRENCH KISS";"P 810";NULL;NULL;NULL;NULL
1465;"CUNY J . P.";"LA CUISINE LORRAINE";"641";NULL;NULL;NULL;NULL
1466;"GALLO M.";"LE REGARD DES FEMMES";"808";NULL;NULL;NULL;NULL
1467;"ZIMMER BRADLEY M.";"LE SECRET DAVALON";"810";NULL;NULL;NULL;NULL
1468;"HERBERT J.";"PIERRE DE LUNE";"P 810";NULL;NULL;NULL;NULL
1469;"CAVANNA";"LES ECRITURES";"808";NULL;NULL;NULL;NULL
1470;"KOONTZ D. R.";"SPECTRES";"SF 810";NULL;NULL;NULL;NULL
1471;"PELT J. M.";"LE TOUR DU MONDE D'UN ECOLOGISTE";"303";NULL;NULL;NULL;NULL
1472;"DURAS M.";"L'AMANT DE LA CHINE DU NORD";"808";NULL;NULL;NULL;NULL
1473;"SAGAN F.";"LES FAUX-FUYANTS";"808";NULL;NULL;NULL;NULL
1474;"BOURAOUI N.";"LA VOYEUSE INTERDITE";"808";NULL;NULL;NULL;NULL
1475;"LIVINGSTONE J. B.";"NOCES MORTELLES A AIX EN PROVENCE";"P 808";NULL;NULL;NULL;NULL
1476;"GUITTON J.";"DIEU ET LA SCIENCE";"215";NULL;NULL;NULL;NULL
1477;"VIAN B.";"CANTILENES EN GELEE";"808";NULL;NULL;NULL;NULL
1478;"LUDLUM R.";"LA VENGEANCE DANS LA PEAU";"810";NULL;NULL;NULL;NULL
1479;"BOYLE T. C.";"AU BOUT DU MONDE";"810";NULL;NULL;NULL;NULL
1480;"HIGGINS CLARK C.";"LACCROC";"P 810";NULL;NULL;NULL;NULL
1481;"DE BURON N.";"OU SONT MES LUNETTES ?";"808";NULL;NULL;NULL;NULL
1482;"SELECTION";"PAYS ET GENS DU LANGUEDOC ET DU ROUSSILLON";"390";NULL;NULL;NULL;NULL
1483;"WELLES - BOGDANOVICH";"MOI ORSON WELLES";"810";NULL;NULL;NULL;NULL
1484;"SANDERS L.";"CHEVALIERS D'ORGUEIL";"P 810";NULL;NULL;NULL;NULL
1485;"KING S.";"MINUIT 2";"P 810";NULL;NULL;NULL;NULL
1486;"GALLWAY D.";"GUERRE DES GANGS A GOLFE CITY";"P 810";NULL;NULL;NULL;NULL
1487;"BURKE J. L.";"BLACK CHERRY BLUES";"P 810";NULL;NULL;NULL;NULL
1488;"VAUTRIN J.";"ROMANS NOIRS";"808";NULL;NULL;NULL;NULL
1489;"MASTERTON G.";"LA NUIT DES SALAMANDRES";"P 810";NULL;NULL;NULL;NULL
1490;"HEYER G.";"TIENS, VOILA DU POISON";"P 810";NULL;NULL;NULL;NULL
1491;"BORDES G.";"LA NUIT DES HULOTTES";"808";NULL;NULL;NULL;NULL
1492;"JAPRISOT S.";"LE LONG DIMANCHE DE FIANCAILLES";"808";NULL;NULL;NULL;NULL
1493;"FRANCK D.";"LA SEPARATION";"808";NULL;NULL;NULL;NULL
1494;"COMBAZ C.";"BAL DANS LA MAISON DU PENDU";"808";NULL;NULL;NULL;NULL
1495;"RASPAIL J.";"SIRE";"808";NULL;NULL;NULL;NULL
1496;"BODARD L.";"LES DIX MILLE MARCHES";"808";NULL;NULL;NULL;NULL
1497;"DEFORGES R.";"NOIR TANGO";"808";NULL;NULL;NULL;NULL
1498;"GROULT B.";"PAULINE ROLAND OU COMMENT LA LIBERTE VINT AUX FEMMES";"808";NULL;NULL;NULL;NULL
1499;"MALLET JORIS F.";"DIVINE";"808";NULL;NULL;NULL;NULL
1500;"SIGNOL C.";"LE ROYAUME DU FLEUVE";"808";NULL;NULL;NULL;NULL
1501;"DEVON G.";"DESIRS INAVOUABLES";"P 810";NULL;NULL;NULL;NULL
1502;"RIPLEY A.";"SCARLETT";"810";NULL;NULL;NULL;NULL
1504;"DUTOURD J.";"PORTRAITS DE FEMMES";"808";NULL;NULL;NULL;NULL
1506;"BERENBOOM A.";"LA POSITION DU MISSIONNAIRE ROUX";"808";NULL;NULL;NULL;NULL
1507;"BOUCHARDEAU H.";"LA GRANDE VERRIERE";"808";NULL;NULL;NULL;NULL
1508;"TAYLOR BRADFORD B.";"LES FEMMES DE SA VIE";"810";NULL;NULL;NULL;NULL
1509;"LANZMANN J.";"RUE DES MAMOURS";"808";NULL;NULL;NULL;NULL
1510;"HIGGINS CLARK M.";"LA MAISON DU GUET";"P 810";NULL;NULL;NULL;NULL
1511;"DURRENMATT F.";"GREC CHERCHE GRECQUE";"830";NULL;NULL;NULL;NULL
1512;"SINIAC";"LES AMES SENSIBLES";"P 808";NULL;NULL;NULL;NULL
1513;"QUIGNARD P.";"TOUS LES MATINS DU MONDE";"808";NULL;NULL;NULL;NULL
1514;"BALLAND A.";"L'AMATEUR";"808";NULL;NULL;NULL;NULL
1515;"ZYKE C.";"HISTOIRE DE FOUS";"808";NULL;NULL;NULL;NULL
1516;"RENDELL R.";"VOLETS CLOS";"P 810";NULL;NULL;NULL;NULL
1517;"BRAMLY S.";"MADAME SATAN";"808";NULL;NULL;NULL;NULL
1518;"COMBESCOT P.";"LES FILLES DU CALVAIRE";"808";NULL;NULL;NULL;NULL
1520;"FITZGERALD F. S.";"FRAGMENTS DE PARADIS";"810";NULL;NULL;NULL;NULL
1521;"LODGE D.";"LA CHUTE DU BRITISH MUSEUM";"810";NULL;NULL;NULL;NULL
1522;"DECOIN D.";"LA FEMME DE CHAMBRE DU TITANIC";"808";NULL;NULL;NULL;NULL
1523;"CLANCY T.";"LA SOMME DE TOUTES LES PEURS : T 1";"810";NULL;NULL;NULL;NULL
1524;"CLANCY T.";"LA SOMME DE TOUTES LES PEURS : T 2";"810";NULL;NULL;NULL;NULL
1525;"ELLROY J.";"WHITE JAZZ";"P 810";NULL;NULL;NULL;NULL
1526;"LORIOT N.";"L'INCULPE";"P 808";NULL;NULL;NULL;NULL
1527;"ELLROY J.";"CLANDESTIN";"P 810";NULL;NULL;NULL;NULL
1528;"LORRAIN P.";"LES TERRITOIRES SANS LOI";"808";NULL;NULL;NULL;NULL
1529;"RENDELL R.";"UN ENFANT POUR UN AUTRE";"P 810";NULL;NULL;NULL;NULL
1530;"DEL CASTILLO M.";"UNE FEMME EN SOI";"808";NULL;NULL;NULL;NULL
1531;"LACAMP Y.";"UNE JEUNE FILLE BIEN COMME IL FAUT";"808";NULL;NULL;NULL;NULL
1532;"LAPIERRE D. - COLLINS L.";"OU TU PORTERAS MON DEUIL";"808";NULL;NULL;NULL;NULL
1533;"RUDNIKI A.";"LE MARCHAND DE LODZ";"859";NULL;NULL;NULL;NULL
1534;"DIWO J.";"LE GENIE DE LA BASTILLE  : T 3";"808";NULL;NULL;NULL;NULL
1535;"CHALAIS F.";"LE BROUILLARD BLEU";"808";NULL;NULL;NULL;NULL
1536;"FANTE J.";"REVES DE BUNKER BILL";"810";NULL;NULL;NULL;NULL
1537;"KRUGER";"HIMMELFARB";"830";NULL;NULL;NULL;NULL
1538;"FERNANDEZ D.";"PORFIRIO ET CONSTANCE";"808";NULL;NULL;NULL;NULL
1539;"GRAINVILLE P.";"COLERE";"808";NULL;NULL;NULL;NULL
1540;"GUIBERT H.";"L'INCOGNITO";"808";NULL;NULL;NULL;NULL
1541;"RANSMAYR C.";"LE DERNIER DES MONDES";"830";NULL;NULL;NULL;NULL
1542;"AJAR E.";"L'ANGOISSE DU ROI SALOMON";"808";NULL;NULL;NULL;NULL
1543;"AVRIL N.";"IL Y A LONGTEMPS QUE JE T'AIME";"808";NULL;NULL;NULL;NULL
1544;"MONTUPET J.";"DANS UN GRAND VENT DE FLEURS";"808";NULL;NULL;NULL;NULL
1545;"GALLO M.";"LA FONTAINE DES INNOCENTS";"808";NULL;NULL;NULL;NULL
1546;"JACQUES P.";"DEBORAH ET LES ANGES DISSIPES";"808";NULL;NULL;NULL;NULL
1547;"PERRAULT G.";"NOTRE AMI LE ROI";"808";NULL;NULL;NULL;NULL
1549;"DAUXOIS J.";"LES FALAISES DE RAVELLO";"808";NULL;NULL;NULL;NULL
1550;"HERUBEL M.";"ANNA";"808";NULL;NULL;NULL;NULL
1551;"PAYSAN C.";"LA ROUTE VERS LA FIANCEE";"808";NULL;NULL;NULL;NULL
1553;"COULONGES G.";"LA LIBERTE SUR LA MONTAGNE";"808";NULL;NULL;NULL;NULL
1554;"MOUSTIERS P.";"UN SI BEL ORAGE";"808";NULL;NULL;NULL;NULL
1555;"BOISSARD J.";"CRIS DU COEUR";"808";NULL;NULL;NULL;NULL
1556;"TILLINAC D.";"L'HOTEL DE KAOLACK";"808";NULL;NULL;NULL;NULL
1557;"OULITSKAIA L.";"SONIETCHKA";"";NULL;NULL;NULL;NULL
1558;"TUTTLE L.";"FUTURS PERDUS";"";NULL;NULL;NULL;NULL
1559;"LODGE D.";"UN TOUT PETIT MONDE";"810";NULL;NULL;NULL;NULL
1560;"MANN T.";"LA MONTAGNE MAGIQUE";"830";NULL;NULL;NULL;NULL
1561;"HIGHSMITH P.";"RIPLEY ENTRE DEUX EAUX";"P 810";NULL;NULL;NULL;NULL
1562;"GUIBERT H.";"A L'AMI QUI NE M'A PAS SAUVE LA VIE";"808";NULL;NULL;NULL;NULL
1563;"ARNOTHY C.";"UN PARADIS SUR MESURE";"808";NULL;NULL;NULL;NULL
